doc_id,ela_score,dct_score,metadata_flag_count,clone_ratio,text_alignment_score,font_inconsistency,signature_mismatch,noise_hotspots,color_patch_score,ai_artifact_score,compression_mismatch,label,hard_case
DOC_00020,40.11481682915425,42.82198543415221,2,0.03574477748051908,22.477263445821244,13.113872971910263,-1.0,44.85276690106943,19.95433541159972,24.594342670417237,22.00508180926097,0,0
DOC_00021,58.001221957504235,59.41723104829071,2,0.03987420066441841,33.78244911827841,50.60401639843628,-1.0,60.32687020729985,50.07806013198885,21.040378312322858,38.70268453771632,0,0
DOC_00022,29.616261168240708,42.1054043464277,0,0.02106538377462658,0.0,0.0,0.0,36.003886668516934,0.0,0.0,0.0,0,0
DOC_00023,65.38196600613924,55.85582057820465,1,0.019256852574438293,50.59978820323148,21.27280786969588,-1.0,50.74993360539891,40.499769857125074,16.37591564374454,39.359345828349234,0,0
DOC_00024,54.31472695853196,32.7795947125167,1,0.028481616323315972,54.293699276552424,76.8864430563602,23.131416027256854,24.477618056690552,55.41772841892398,21.42991101828236,51.04442488950022,0,0
DOC_00025,0.0,17.197840320425975,0,0.0018459956869464455,0.0,0.0,-1.0,28.798553215913763,0.0,0.0,0.0,0,0
DOC_00026,37.66207375859726,11.605867592080507,2,0.05469024652159863,31.262831119955944,11.811931116172609,25.540703453052636,39.78958453336299,0.0,0.0,27.698838247414166,0,0
DOC_00027,0.0,0.0,1,0.01269428670020938,1.5487133491478353,10.082229139302907,0.0,42.96960805255056,4.040239205828971,0.0,12.313401053460787,0,0
DOC_00028,62.326596271602135,72.50959959931619,1,0.024713730789767158,32.8597381413845,5.14067661390219,-1.0,39.60226222451179,23.189180528391603,18.75086429427738,25.55848594599253,0,0
DOC_00029,68.63091318102508,49.55785521562611,0,0.08495211739691677,39.25651419177547,44.70680938454588,-1.0,15.352539769026635,25.93130219986609,13.436842052626847,22.182085587430116,0,0
DOC_00030,11.010137804448668,26.422350275149128,1,0.043000096203001416,10.582908946260048,18.26654217900213,-1.0,46.58703317317167,22.550243273777497,8.305836290480292,14.065964341173508,0,0
DOC_00031,36.74343014562257,72.59349202815527,0,0.007170912199712467,21.541960939615215,24.304875877617427,-1.0,7.917931928888984,23.843952189849055,0.0,17.40436766007675,0,0
DOC_00032,14.278709250591588,38.11326303163807,3,0.09023461963410427,4.145949310170097,0.0,-1.0,44.15860594320635,0.0,3.1758195832292637,2.323293514558051,0,0
DOC_00033,33.84232011592497,47.94385675049113,1,0.026524011120334184,14.327696609600798,36.466912566945496,-1.0,26.69351415960679,35.978687868316754,18.812521326530277,22.88728139976189,0,0
DOC_00034,47.735712897484035,39.63929009746293,1,0.043608693073559204,32.66266344471729,48.604419659486666,-1.0,47.12693555894864,49.52863662683495,27.34503581886404,36.48034601943254,0,0
DOC_00035,15.043823978598194,50.37164819326739,0,0.007300812962142218,1.85876556423778,0.0,4.906800079417425,32.96772626482312,0.0,0.0,0.0,0,0
DOC_00036,0.0,42.3948540190245,1,0.013296141661057144,0.0,0.0,29.790038509545063,26.208196990565074,2.618163939390147,0.8219162380997251,28.81135079066592,0,0
DOC_00037,52.97773694703561,55.36263448250144,2,0.0468921968345637,56.21321709167002,46.938698627382145,9.584026476329953,40.3400317135533,56.22587136300447,13.518735491295828,41.567067367527294,0,0
DOC_00038,34.692144104621875,14.669212169249125,2,0.059854564225715765,28.367354528111143,48.112633310892235,-1.0,33.79922904871305,60.02313917084565,19.845408631988253,46.777681024422336,0,0
DOC_00039,0.0,24.087780620232603,2,0.00738824822367582,14.938608969063758,0.0,3.391063356814696,37.894974214852084,0.0,0.0,0.0,0,0
DOC_00040,49.51179499981123,42.12942898706792,2,0.014514503575732984,46.740335268938814,36.956384120934274,12.768955872744737,48.82142244841132,42.458037482512744,12.78628485181391,34.82521942064746,0,0
DOC_00041,75.96614000494938,73.72711415844445,2,0.05391753526863277,35.13803693536082,27.880150445320496,27.714211648843005,54.000834039324644,29.7729092742156,21.610649570188052,13.386487438547046,0,0
DOC_00042,8.502623689972255,8.628626955572514,2,0.02641288740722734,0.0,0.0,23.43923315993239,21.661637977092205,0.0,0.0,9.544367794072834,0,0
DOC_00043,37.21631101122061,52.51869481246882,2,0.08297838067027603,32.183822907526114,30.848248795312717,31.312425167581573,52.108617672323604,3.6308114252377166,0.0,45.37884323226508,0,0
DOC_00044,39.617314173356036,29.10678417053535,1,0.07085143467749012,20.213819281123854,27.5250654852968,-1.0,49.148046741421254,18.461798299650823,10.422357754651392,22.772287899751948,0,0
DOC_00045,44.390547025343295,46.33298564335425,3,0.03306523072412495,22.485362380970244,40.34433557279158,11.55128008853643,21.799859008139585,33.616657651858986,29.17907008671951,39.00402778987783,0,0
DOC_00046,14.897019278435463,34.03601816767291,1,0.00657464934678151,0.0,17.107611407765535,-1.0,37.41980102635202,0.8938744005146333,5.377267371340695,21.954269234622128,0,0
DOC_00047,35.26160465587692,26.83397472110379,2,0.01991261132924975,29.49423122792294,36.1089464519008,-1.0,33.10145947495813,36.285939497514754,20.09962307194888,13.889937899985991,0,0
DOC_00048,21.859281320114725,36.875247653686266,0,0.005477516626516096,0.0,29.79223301353836,23.692285263419507,50.167159863644905,13.062004550390768,1.1690885788474157,10.41892694208263,0,0
DOC_00049,83.01509279593367,78.68204932237911,2,0.017187924629977307,39.43231916073729,16.44671826796192,20.77999520561943,33.460563981673154,28.950089482557868,13.703340637603741,62.03140339991115,0,0
DOC_00050,18.536635536337133,12.694332304617653,0,0.009032527912287818,27.475067930115372,30.940194683262057,-1.0,46.2279560150414,20.025071905151606,0.0,27.778908829122187,0,0
DOC_00051,16.12491894204019,17.42039105611776,0,0.03281464940554484,0.0,0.0,0.0,43.98318068856075,0.0,0.0,0.0,0,0
DOC_00052,58.36781856154347,47.49136791228113,1,0.045159516902135106,56.52292736370402,50.92317564973946,21.48014019852561,38.70933103958375,43.885337366565565,36.99093051876629,31.90523099480837,0,0
DOC_00053,14.04388379236853,24.618553570587828,1,0.02566392506273948,0.0,0.0,2.182161968442509,27.880030822209775,15.207825150732294,10.26509893790898,7.722138039748888,0,0
DOC_00054,33.69058670061615,34.14781817577862,0,0.0053224033606066815,0.0,7.285345239712665,0.0,34.111785294722296,6.64039122238077,3.5957118972398394,8.151183567561972,0,0
DOC_00055,33.623723964873875,40.4747638492311,1,0.0008830965481988024,0.0,13.97712645739337,24.41058630544409,30.87989276811541,15.02911309587936,0.0,21.401156131023427,0,0
DOC_00056,30.579769707819935,49.42685627103075,2,0.004730476775975953,14.766855502916613,0.0,-1.0,34.208933393340395,0.0,0.0,0.0,0,0
DOC_00057,23.154904156873908,34.663596770429166,1,0.013452360227556682,0.0,3.8883326288399918,-1.0,50.5400237522272,0.0,7.18961247128243,14.897843696400779,0,0
DOC_00058,85.70226677770479,47.5005451603736,2,0.03650949166336649,76.79738241305024,42.18541207119562,34.272081473650275,50.56862743507617,54.02144452987481,17.198274043302057,78.15730069812267,0,0
DOC_00059,42.901278539523055,52.04288082466078,2,0.016856156189102328,4.367874907090037,40.177013490089344,70.10168376543558,37.40838939656931,28.039132626358544,10.34129389371103,20.657245254117672,0,0
DOC_00060,23.2841813934131,53.43014833037323,2,0.048510856527522184,19.715574900224507,15.70452420735909,0.0,46.884076401696944,15.138598914389872,18.329958322576804,14.818101656361101,0,0
DOC_00061,13.759935574619412,37.93495234873395,1,0.012836445942359229,0.0,40.8880145562217,0.0,19.429601447293688,0.0,12.479833894080219,0.0,0,0
DOC_00062,58.31877176782591,69.96116380764532,1,0.015781251904530173,7.709555105825164,19.243125593469156,-1.0,43.11821046920973,13.063604942761549,23.48002335963933,24.387090863822003,0,0
DOC_00063,14.0067898218435,14.714888184229665,1,0.025646473498662167,1.438616124452019,27.521382209697848,-1.0,44.81940148694613,2.29782870446446,1.0032713127845845,5.969382877124245,0,0
DOC_00064,50.7030701550205,64.6296962988458,2,0.024169395438401825,27.544186781051653,16.99381566826398,7.123774002274507,21.063886796902107,30.16673807740145,14.660200769799838,26.671774758076005,0,0
DOC_00065,45.051003589727515,55.76878402412822,2,0.0440303503752506,21.09500403573274,24.48731493308152,2.160474803095232,40.72951325301177,22.55868749864311,10.373219296406216,12.446444454704881,0,0
DOC_00066,20.367450946483938,15.232126958122471,2,0.01865779714208628,18.99323753671333,17.401585460323066,13.779918710139508,21.824906001702676,0.0,2.5906897755833693,35.24259325220523,0,0
DOC_00067,79.74276577319037,45.26695066311963,1,0.04552146403991449,44.9282369597441,50.256702684196156,-1.0,41.207671473598715,52.81556497134947,29.535062636480884,33.56404672501525,0,0
DOC_00068,56.47792881715193,64.41010157722239,3,0.016663394869536295,31.7559750468194,46.680629624339645,-1.0,33.36019395448251,51.3614457829852,18.311812438093135,61.03935745638543,0,0
DOC_00069,15.3767888174532,41.54521446733151,0,0.07252594923672316,0.0,0.0,23.920071136501264,34.273893721610236,0.0,9.9606693819119,1.1722541920460392,0,0
DOC_00070,59.12662594074628,64.40569511087514,2,0.009921453935578837,7.992342392590425,0.0,12.524204600799662,35.12508412354159,12.5284576769848,2.1430787469778476,20.547473814244412,0,0
DOC_00071,0.0,8.416611707494678,0,0.07468569365296676,0.0,3.598210265079773,-1.0,8.72714446877186,6.534072950490927,0.0,18.035511076528742,0,0
DOC_00072,40.23747275035718,38.480356281234435,2,0.014112038263140506,50.37332069920693,56.27773066186766,24.24695057701044,44.542392031961626,55.831353289364785,27.83877569178898,39.76186691031994,0,0
DOC_00073,0.856973091745715,0.0,0,0.01985756735759587,0.0,0.0,-1.0,25.70782630280261,0.0,0.0,6.296197594542997,0,0
DOC_00074,44.856386383854776,59.405463506062716,3,0.005409682708284519,45.0543347771119,42.548038513417154,-1.0,36.585145571230406,34.922671438287665,6.8803243582474085,0.0,0,0
DOC_00075,48.806234768015,50.0142537680986,1,0.020891123669080677,51.57187637862845,37.59414005898828,-1.0,46.275634553532825,49.48005811959966,15.921216606175202,33.06083826631766,0,0
DOC_00076,58.93993013584903,37.42253044997223,1,0.037027139915969745,23.42795880228494,26.532851878182683,35.0895703971266,54.10984644350974,36.23690469611404,14.022535309135375,27.674634121933206,0,0
DOC_00077,25.033223074076417,41.75891557628184,2,0.025439051293725,15.966920528477251,19.09122395737308,16.98127334696646,30.00589044020913,16.267128646521545,17.772575768100133,49.25314853871194,0,0
DOC_00078,59.05900809838914,44.25590211468682,1,0.08536933158597614,46.55063429892165,37.07805322197568,33.29622192918771,37.925427158845494,33.41325669970955,5.990157231085497,18.80338133404806,0,0
DOC_00079,0.0,0.0,2,0.0025796635408272188,0.0,0.0,-1.0,24.100163208890514,0.0,2.134145366470147,0.0,0,0
DOC_00080,20.569201720935972,24.03039598588186,0,0.025048968434956277,75.64139794200534,71.38716351444548,38.057354111463056,68.11960176618037,61.16112665585297,0.0,60.405475567320615,0,0
DOC_00081,19.767709344685287,42.50738441537489,0,0.0507066830801949,34.47582845815629,8.333108290579677,-1.0,41.07070526448287,22.40494757166742,2.489609744822607,11.934286696947186,0,0
DOC_00082,23.658696054065434,34.56604610903253,1,0.0011851443698459002,24.158978021196738,30.45840199808496,-1.0,36.67605648524812,6.898074618548113,7.6691389974305455,42.1650167651756,0,0
DOC_00083,45.66749630168839,48.41346098402518,0,0.02961304645918418,42.00725793765325,35.23556259378733,-1.0,29.867245457999545,39.62352203385141,21.402540327259658,50.846648159907886,0,0
DOC_00084,56.9065149927134,47.715682886307384,2,0.0432116451893566,39.75388131014293,14.766747641128458,14.866829409225456,43.17209297265362,34.40337919894211,0.0,39.352176397675606,0,0
DOC_00085,22.406746466315525,54.86397856742652,1,0.01386599149189364,8.221492445092682,39.412732324443226,-1.0,17.818846336582062,8.779779951936293,15.173808058164548,18.4675544751235,0,0
DOC_00086,17.967579095026462,41.86753088483581,3,0.052404137666288125,17.776073897650132,15.796363021005869,0.0,30.83002439884794,0.0,8.518695671574038,0.0,0,0
DOC_00087,28.518296782796718,49.576490043931784,0,0.06062384725532416,7.173618794752398,25.600076867944203,15.742308991590711,43.797390289802436,15.311584630855126,0.0,0.0,0,0
DOC_00088,12.72827771197652,40.7023126583551,0,0.003963451046335479,0.0,0.0,-1.0,49.324965777461394,4.8270087818701635,17.03828612911363,4.850285764698743,0,0
DOC_00089,22.69217807803171,35.52622161316949,1,0.0350889872213872,6.152613129318073,0.0,-1.0,39.58516982354256,1.4864207047239262,1.9730720530645374,25.3901965380234,0,0
DOC_00090,29.321654188409386,21.409047857720683,3,0.020039668921116794,3.256596372197187,23.422990747229463,-1.0,20.357559665319148,0.0,0.0,0.0,0,0
DOC_00091,38.10109165584725,63.68641784189607,2,0.04387160038005527,0.0,0.0,26.46361576522589,20.85726693348688,11.809896786717118,6.720668645972879,30.492686282266895,0,0
DOC_00092,62.10016693127859,52.48829703634893,1,0.02129473577246175,49.196069600050826,48.54805773413377,15.674444995392133,52.901570482942276,36.79259353082614,14.680387722828085,44.49968034221359,0,0
DOC_00093,43.81665552872491,23.703291189566468,0,0.02876296803726205,39.62587191632274,22.715247125697445,16.759796733605015,30.33144424743864,14.714263661748252,13.285279534412815,12.924379183445097,0,0
DOC_00094,23.92259296639092,8.81506205498841,1,0.004798968515470403,6.733813025781469,0.0,24.941176623098396,47.014688941856996,15.545885601333927,16.239993312493574,8.41763624754699,0,0
DOC_00095,68.12794081598656,70.22294162343204,0,0.025613471362807113,60.07816375983349,71.5856429536546,44.383211031848354,57.6763875485596,74.79880214038302,15.047780325816603,83.61785520634612,0,0
DOC_00096,61.73227914253926,39.38121222830779,4,0.017266463080268496,37.20088925557774,17.907596912392844,10.482731205732291,43.168106855969825,38.48000559354354,22.3661769600797,37.14464983297858,0,0
DOC_00097,64.2384319258169,75.17794221746948,0,0.03359716908049622,100.0,94.32042447649664,-1.0,36.78118003957253,45.52548397969707,22.662760848675738,79.24941657954402,0,0
DOC_00098,59.39041415424547,35.83323033978179,1,0.0247792231102559,42.727419742106584,46.7375486124388,42.8994129348113,44.54397122486868,52.46061276065684,14.074685918495403,50.16227838583636,0,0
DOC_00099,45.61077103493989,39.940844927694286,1,0.05574247986256152,46.88845263907709,43.94906615371952,57.981843325972136,32.92034787562254,30.310520573803416,16.02063154795141,29.63443632237133,0,0
DOC_00100,68.47362021683824,52.47472927930361,1,0.0949159000217384,76.69334453818138,78.59168080513143,38.69477950521954,49.98984454351753,65.61211637455709,36.22643691699156,57.817986311368855,0,0
DOC_00101,39.47033837523485,63.79627773773069,1,0.016835328325314595,3.0081572139484596,26.233109242049636,0.0,37.96366736885186,16.955532847091106,1.3729226796396876,13.131783967791895,0,0
DOC_00102,50.40009303828772,50.23415419165582,0,0.037416946052280006,32.557380238547,52.96063312361257,-1.0,37.27811741709824,25.60197083300144,31.489353640185115,41.89675085792212,0,0
DOC_00103,8.682272597988868,8.761102978313765,3,0.0069692505124277875,6.427255860856114,0.0,-1.0,35.21779254166911,35.39864316789087,5.177374856524172,0.0,0,0
DOC_00104,26.66975109608469,20.906634912347517,1,0.022261410364247218,13.39735447800117,31.115415315472745,0.0,30.881793184095166,14.632009558727617,0.0,25.225683843972746,0,0
DOC_00105,40.1910582304715,22.83059533110956,2,0.014104529666136947,4.557008780064383,7.408621097880651,-1.0,27.793017800228657,24.994124858130817,1.923055827583096,39.32442327758188,0,0
DOC_00106,32.178497092576215,32.98855643007956,2,0.07089701405604418,19.63296802443256,20.314613155587907,15.754711651305033,30.529069271675247,11.239754827825028,9.94521778081918,0.0,0,0
DOC_00107,39.57174050506737,48.91387045451513,0,0.006157749557858579,28.560461757953007,19.469904742118803,35.233047147482544,48.24892876974274,30.703823337784872,29.70667347632669,24.18155247089269,0,0
DOC_00108,51.21259977380612,40.75529601608201,2,0.004065693859022769,25.65304424090182,30.634711891702615,-1.0,51.187729446734096,3.5794702666874407,47.71280849760571,32.939244965840494,0,0
DOC_00109,31.564359299726227,52.70460268098834,2,0.0668352887188017,13.506177106130746,0.0,-1.0,21.71345639132918,0.0,9.459972603143198,28.776322668518713,0,0
DOC_00110,42.83487672298345,50.67806345076273,2,0.01924780158759582,71.37981559514206,40.67941581099191,24.948583541661588,49.0710421938617,15.95158901834383,9.143988954553688,16.007259043247387,0,0
DOC_00111,0.0,29.754347585818117,4,0.01172234530684944,0.0,0.0,-1.0,13.702445739524785,0.0,0.0,0.0,0,0
DOC_00112,36.081167076692324,70.11511755827829,1,0.041587692651600804,0.0,3.740975616410017,0.0,52.64775749989978,16.033337344451287,10.412153753188392,1.7457052458434852,0,0
DOC_00113,41.57777349887391,24.36406885427205,1,0.04139288533585188,27.660419734514946,39.421545681480296,13.060977013245589,41.65337910130904,23.3406078894351,6.481878410924271,47.27228504187146,0,0
DOC_00114,38.48569143010595,40.09651812193251,0,0.011790164074138847,0.0,20.325105590223643,24.329019468834897,44.43579570830346,40.74692575703321,23.896238777780784,42.68064802316075,0,0
DOC_00115,38.490287576779586,36.93303284204365,2,0.02431183484126013,5.193100944227657,34.69581838807847,0.0,35.47064089312126,9.24781924986398,16.419594595761634,13.743231040988455,0,0
DOC_00116,71.10293565510285,47.040558521807135,2,0.058744894190152365,47.983830029220144,37.676943641717926,36.92178854345373,70.66278980236169,72.5966113959718,17.61698562339372,59.277967422289045,0,0
DOC_00117,23.81671849848312,38.88576462897543,1,0.0091124844530543,14.687402655292587,6.835995105523274,0.0,24.62436826042374,30.25246028887468,3.363348396853496,21.584832410597112,0,0
DOC_00118,48.172324902696445,53.49881868794843,1,0.008141578227095016,38.84134022043158,29.96974538751919,27.87548437599994,51.408151002746166,22.761929790947683,0.0,33.93295695374434,0,0
DOC_00119,33.597985594147474,31.211888796849113,1,0.006798827321334783,9.372822453963424,11.103291812886177,9.335142286302638,29.41848071604812,14.450620814659333,20.33034313297709,0.0,0,0
DOC_00120,16.518826987236395,25.553055841320166,0,0.0015161789913287818,0.0,33.43171209318218,18.97551620177841,43.05965237984378,15.857396989320632,0.0006658440700002544,35.97066193611949,0,0
DOC_00121,37.375357496730615,34.92026403831484,1,0.004054219824451849,25.005716607074657,5.550228647832597,12.883185620262733,41.77739337949534,0.0,10.072689234803253,23.80261841822467,0,0
DOC_00122,30.560152155315137,33.829972828469074,3,0.011081495355551564,8.246170697933621,0.0,0.5915111126279031,39.48432553642801,0.0,0.0,0.0,0,0
DOC_00123,23.150754617083557,45.25992542557296,3,0.019453031212580366,0.20738741703624652,1.8900652221494219,-1.0,30.63033946819389,12.530140808085564,0.0,36.55719230109864,0,0
DOC_00124,11.118283187528485,22.170503890396795,0,0.015529797024818954,0.0,0.5820439935106263,45.55017462887672,38.43026900175823,5.875491973845948,0.0,3.6923403675162305,0,0
DOC_00125,29.375630101871973,45.61537126546147,0,0.024278550765731263,11.454214151625745,8.072550388445555,4.107195724872308,29.867346494130164,0.0,1.7859644728317612,27.41130490641651,0,0
DOC_00126,46.93470060219605,46.41123028202665,2,0.02469569385841285,16.88904793490927,34.69953204278199,-1.0,32.6124191236867,26.805900037200463,0.0,5.953264882646447,0,0
DOC_00127,5.775727485646334,20.258824433062674,2,0.009131576419809247,2.9863917704810508,15.589745463978897,0.0,39.039721915805956,0.0,14.026440108495645,1.3316272928183217,0,0
DOC_00128,88.70205286405306,68.60995616596048,0,0.028541400030317743,50.74190071288672,88.73269848639858,-1.0,70.14235017603376,64.31925048256713,21.281143915776074,47.789418723265484,0,0
DOC_00129,56.74064008527832,63.04855938862566,1,0.08208072998163482,22.12609883757633,27.9827139121919,-1.0,46.58563571502907,45.682605611800156,0.0,49.93678236629072,0,0
DOC_00130,22.58707246263811,22.31577878715611,2,0.06465156003798735,14.036806273179815,0.0,-1.0,28.899723840568953,1.1151101797103276,0.0,4.693366208082729,0,0
DOC_00131,64.25869242460121,59.72715459109708,1,0.0020318690059590206,30.73293642096677,30.16378041593012,-1.0,37.65813070200276,11.140199701335364,3.371230739370005,14.560597502644418,0,0
DOC_00132,48.658586903449475,60.215878505474834,1,0.052976374641447575,39.08490953382997,29.904344404177834,-1.0,41.43732462152869,50.477769671800694,9.38270783749062,22.99461138480857,0,0
DOC_00133,41.89786040080174,35.03810428651086,0,0.009568464341607215,4.437717844234928,5.618347883404219,0.0,31.20536036251037,14.399180277639022,0.0,0.0,0,0
DOC_00134,29.336731681673506,28.394418919890647,1,0.0400134414422976,44.42309791121812,18.39775532130518,-1.0,42.80781748293216,16.927727104485204,23.82464699274597,5.597573756427593,0,0
DOC_00135,62.087038648465416,90.26486517611418,2,0.014404962740164857,37.83552188648726,22.920015559845837,-1.0,30.427175578645382,30.551363719990665,0.0,41.512038124053674,0,0
DOC_00136,45.40063416364889,61.036424620455946,2,0.015942481421868812,19.453717341613242,33.40809766431053,56.19323460957958,17.63531536529222,38.46322993813156,16.52958066946255,30.794277364687726,0,0
DOC_00137,30.304662427144844,45.3080024165162,0,0.058261186046737815,10.783237655916565,27.744173747772074,0.0,41.274926621813975,13.558170508503638,6.266386740537387,0.0,0,0
DOC_00138,11.00793104014177,2.76186304731986,1,0.03820160286103891,8.100952911316757,14.64384843462673,0.0,28.415075059710464,20.713149997460967,0.0,0.0,0,0
DOC_00139,11.90816789265731,30.522464707053526,1,0.1597616632181338,0.0,2.9768549155745276,-1.0,6.017501822023724,9.204789230571302,7.006215196614868,0.0,0,0
DOC_00140,5.484490361806222,13.050802495644081,2,0.016801935191289,0.0,0.0,0.0,25.61506079317233,0.0,8.762926910622852,0.0,0,0
DOC_00141,32.79070746670853,41.140884706455395,1,0.023939085770509322,15.855249282266941,10.803482460224359,28.004931439763734,38.40832235747042,0.003472613848245487,16.61413339437691,31.809215914378566,0,0
DOC_00142,54.38916446833459,48.61986794168654,1,0.029786850130764448,40.44096770905493,13.632039693917221,27.89644669413807,48.87298724050768,40.037017983340945,0.0,6.956025940477815,0,0
DOC_00143,0.0,52.675883079400066,1,0.021080939430846025,0.0,0.0,0.0,34.38555459238741,0.0,0.0,10.815211179022093,0,0
DOC_00144,38.507405601069024,60.649067278913016,1,0.025546046459364945,32.289515403149046,28.533839039595197,30.696287373546383,44.6510386602166,35.719978057071614,4.327541821626918,62.97090542518667,0,0
DOC_00145,39.78059508972098,33.82711057132505,0,0.02155200363273806,8.61823435645921,29.51081126667233,33.410411576871525,45.256259984669,29.27852894647704,0.0,24.44101857121708,0,0
DOC_00146,14.595832490537106,39.721667480510796,1,0.006855599836200833,45.22694125993257,25.373119791173163,-1.0,49.71627207929036,17.931530538839773,16.65083114086827,45.87206625042199,0,0
DOC_00147,59.788183309383186,63.26521826384219,1,0.027761275925483782,35.531827330704516,19.835713539199645,0.0,31.31003828281601,64.80325393007567,5.066144440114211,29.94450132587927,0,0
DOC_00148,38.09106247175646,27.038106182761055,2,0.031339826463653284,49.83169014059415,35.28819179220742,41.37727775372913,37.64255833341009,45.05959994845729,7.76390050881257,31.53966129635618,0,0
DOC_00149,0.0,27.797831060470553,1,0.019689598683607954,0.0,0.0,-1.0,34.71524958366443,0.0,0.0,0.0,0,0
DOC_00150,11.673531265033901,15.177723714687437,1,0.019921317377602662,27.560029708727374,21.141630010862883,-1.0,39.986048987147086,6.319822979609322,0.04207212520757295,0.0,0,0
DOC_00151,28.689156889542417,14.981997162560784,0,0.016600797434212167,13.05386719048644,20.260655847424136,0.0,38.95657259816227,14.576411103858444,0.0,17.293219590472674,0,0
DOC_00152,94.67258254192295,90.50090752826307,1,0.03764306280281179,30.962259368127953,56.0525783783783,-1.0,49.9489139580964,74.6307192810862,41.95120589203542,56.01916067388386,0,0
DOC_00153,34.61244111936423,48.89748028460831,1,0.03680716738785297,28.52433643106213,29.54978797374791,42.16300041319726,42.23850623192686,28.86539319138158,0.0,50.735881867597456,0,0
DOC_00154,56.45245456045011,46.898967497780454,2,0.014654932090619105,68.08169654788142,56.026699386694084,38.24493553093728,37.745400540731495,22.967419763857897,21.678243328228376,39.763206710139734,0,0
DOC_00155,38.10852680861228,26.21452769369747,1,0.02185553181876286,20.796615525814794,13.775779369522425,36.616627330800696,42.41061441349633,17.844694247808306,1.0980915996938663,18.741457955373335,0,0
DOC_00156,50.925484664871476,57.61108720841322,0,0.058553250638936245,25.956547619624686,13.048316926434271,51.38748977619619,32.93552249623166,7.3583313867470865,2.337993918956589,37.954631881277336,0,0
